Date & Time,Temp(°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
45394.29167,2.67,20.18,18.99,1441.38
45394.3125,2.67,20.22,19.02,1441.43
45394.33333,2.63,20.24,19.02,1441.29
45394.35417,2.51,20.24,18.96,1440.78
45394.375,2.51,20.21,18.93,1440.73
45394.39583,2.48,20.23,18.93,1440.59
45394.41667,2.44,20.22,18.9,1440.41
45394.4375,2.44,20.19,18.87,1440.36
45394.45833,2.44,20.22,18.9,1440.41
45394.47917,2.48,20.2,18.9,1440.55
45394.5,2.48,20.2,18.9,1440.55
45394.52083,2.48,20.2,18.9,1440.55
45394.54167,2.48,20.23,18.93,1440.59
45394.5625,2.51,20.18,18.9,1440.69
45394.58333,2.51,20.21,18.93,1440.73
45394.60417,2.51,20.21,18.93,1440.73
45394.625,2.51,20.21,18.93,1440.73
45394.64583,2.51,20.21,18.93,1440.73
45394.66667,2.55,20.22,18.96,1440.92
45394.6875,2.67,20.18,18.99,1441.38
45394.70833,2.74,20.17,19.02,1441.71
45394.72917,2.78,20.15,19.02,1441.85
45394.75,2.82,20.16,19.05,1442.03
45394.77083,2.86,20.13,19.05,1442.17
45394.79167,2.86,20.13,19.05,1442.17
45394.8125,2.9,20.14,19.08,1442.35
45394.83333,2.86,20.17,19.08,1442.21
45394.85417,2.82,20.16,19.05,1442.03
45394.875,2.78,20.15,19.02,1441.85
45394.89583,2.74,20.14,18.99,1441.66
45394.91667,2.71,20.16,18.99,1441.52
45394.9375,2.63,20.14,18.93,1441.16
45394.95833,2.59,20.2,18.96,1441.06
45394.97917,2.59,20.16,18.93,1441.02
45395,2.59,20.2,18.96,1441.06
45395.02083,2.59,20.16,18.93,1441.02
45395.04167,2.59,20.16,18.93,1441.02
45395.0625,2.59,20.16,18.93,1441.02
45395.08333,2.63,20.17,18.96,1441.2
45395.10417,2.63,20.17,18.96,1441.2
45395.125,2.67,20.18,18.99,1441.38
45395.14583,2.67,20.22,19.02,1441.43
45395.16667,2.67,20.22,19.02,1441.43
45395.1875,2.78,20.21,19.08,1441.94
45395.20833,2.86,20.23,19.14,1442.3
45395.22917,2.9,20.24,19.17,1442.48
45395.25,2.94,20.28,19.23,1442.71
45395.27083,3.05,20.28,19.29,1443.21
45395.29167,3.2,20.25,19.35,1443.84
45395.3125,3.28,20.24,19.38,1444.16
45395.33333,3.16,20.28,19.35,1443.71
45395.35417,3.09,20.29,19.32,1443.39
45395.375,3.01,20.24,19.23,1442.99
45395.39583,2.97,20.26,19.23,1442.85
45395.41667,2.94,20.28,19.23,1442.71
45395.4375,2.82,20.26,19.14,1442.16
45395.45833,2.71,20.23,19.05,1441.61
45395.47917,2.71,20.23,19.05,1441.61
45395.5,2.71,20.23,19.05,1441.61
45395.52083,2.74,20.24,19.08,1441.8
45395.54167,2.74,20.24,19.08,1441.8
45395.5625,2.74,20.27,19.11,1441.84
45395.58333,2.74,20.27,19.11,1441.84
45395.60417,2.74,20.24,19.08,1441.8
45395.625,2.82,20.22,19.11,1442.12
45395.64583,2.86,20.27,19.17,1442.35
45395.66667,2.94,20.28,19.23,1442.71
45395.6875,3.01,20.34,19.32,1443.12
45395.70833,3.09,20.36,19.37,1443.48
45395.72917,3.13,20.4,19.43,1443.7
45395.75,3.28,20.37,19.49,1444.33
45395.77083,3.47,20.35,19.58,1445.14
45395.79167,3.58,20.29,19.58,1445.54
45395.8125,3.62,20.26,19.58,1445.68
45395.83333,3.62,20.26,19.58,1445.68
45395.85417,3.54,20.28,19.55,1445.36
45395.875,3.54,20.31,19.58,1445.41
45395.89583,3.47,20.32,19.55,1445.1
45395.91667,3.35,20.33,19.49,1444.6
45395.9375,3.28,20.37,19.49,1444.33
45395.95833,3.2,20.32,19.4,1443.93
45395.97917,3.05,20.35,19.34,1443.3
45396,2.94,20.28,19.23,1442.71
45396.02083,2.86,20.3,19.2,1442.39
45396.04167,2.82,20.29,19.17,1442.21
45396.0625,2.82,20.29,19.17,1442.21
45396.08333,2.82,20.29,19.17,1442.21
45396.10417,2.82,20.29,19.17,1442.21
45396.125,2.82,20.29,19.17,1442.21
45396.14583,2.82,20.29,19.17,1442.21
45396.16667,2.82,20.29,19.17,1442.21
45396.1875,2.86,20.3,19.2,1442.39
45396.20833,2.9,20.27,19.2,1442.53
45396.22917,2.97,20.29,19.26,1442.89
45396.25,3.05,20.31,19.32,1443.25
45396.27083,3.13,20.3,19.35,1443.57
45396.29167,3.16,20.31,19.37,1443.75
45396.3125,3.24,20.3,19.4,1444.07
45396.33333,3.31,20.28,19.43,1444.38
45396.35417,3.39,20.3,19.49,1444.74
45396.375,3.35,20.29,19.46,1444.56
45396.39583,3.31,20.32,19.46,1444.43
45396.41667,3.28,20.31,19.43,1444.25
45396.4375,3.13,20.27,19.32,1443.53
45396.45833,2.97,20.26,19.23,1442.85
45396.47917,2.86,20.27,19.17,1442.35
45396.5,3.01,20.24,19.23,1442.99
45396.52083,3.01,20.24,19.23,1442.99
45396.54167,2.94,20.22,19.17,1442.62
45396.5625,2.86,20.23,19.14,1442.3
45396.58333,2.86,20.23,19.14,1442.3
45396.60417,2.86,20.2,19.11,1442.26
45396.625,2.9,20.21,19.14,1442.44
45396.64583,2.94,20.18,19.14,1442.58
45396.66667,2.97,20.19,19.17,1442.76
45396.6875,3.13,20.2,19.26,1443.44
45396.70833,3.28,20.21,19.35,1444.12
45396.72917,3.31,20.22,19.38,1444.3
45396.75,3.43,20.21,19.44,1444.79
45396.77083,3.58,20.22,19.52,1445.46
45396.79167,3.73,20.16,19.55,1446.03
45396.8125,3.84,20.13,19.59,1446.48
45396.83333,3.84,20.13,19.59,1446.48
45396.85417,3.8,20.12,19.56,1446.3
45396.875,3.84,20.13,19.59,1446.48
45396.89583,3.84,20.13,19.59,1446.48
45396.91667,3.84,20.13,19.59,1446.48
45396.9375,3.8,20.15,19.58,1446.34
45396.95833,3.69,20.15,19.53,1445.86
45396.97917,3.47,20.16,19.41,1444.88
45397,3.31,20.18,19.35,1444.25
45397.02083,3.28,20.17,19.32,1444.07
45397.04167,3.28,20.17,19.32,1444.07
45397.0625,3.28,20.17,19.32,1444.07
45397.08333,3.24,20.16,19.29,1443.9
45397.10417,3.2,20.19,19.29,1443.76
45397.125,3.16,20.18,19.26,1443.58
45397.14583,3.13,20.17,19.23,1443.4
45397.16667,3.09,20.16,19.2,1443.22
45397.1875,3.05,20.18,19.2,1443.08
45397.20833,3.05,20.18,19.2,1443.08
45397.22917,3.05,20.18,19.2,1443.08
45397.25,3.05,20.18,19.2,1443.08
45397.27083,3.09,20.16,19.2,1443.22
45397.29167,3.13,20.2,19.26,1443.44
45397.3125,3.2,20.15,19.26,1443.72
45397.33333,3.2,20.19,19.29,1443.76
45397.35417,3.24,20.2,19.32,1443.94
45397.375,3.28,20.21,19.35,1444.12
45397.39583,3.35,20.19,19.38,1444.43
45397.41667,3.39,20.14,19.35,1444.53
45397.4375,3.39,20.14,19.35,1444.53
45397.45833,3.35,20.1,19.29,1444.3
45397.47917,3.2,20.09,19.2,1443.63
45397.5,3.13,20.1,19.17,1443.31
45397.52083,3.13,20.1,19.17,1443.31
45397.54167,3.09,20.09,19.14,1443.13
45397.5625,3.05,20.08,19.11,1442.95
45397.58333,3.01,20.07,19.08,1442.77
45397.60417,3.01,20.07,19.08,1442.77
45397.625,2.97,20.1,19.08,1442.63
45397.64583,3.01,20.07,19.08,1442.77
45397.66667,3.05,20.08,19.11,1442.95
45397.6875,3.09,20.09,19.14,1443.13
45397.70833,3.2,20.06,19.17,1443.59
45397.72917,3.35,20.06,19.26,1444.26
45397.75,3.5,20.07,19.35,1444.93
45397.77083,3.58,20.06,19.38,1445.24
45397.79167,3.62,20.07,19.41,1445.42
45397.8125,3.69,20.05,19.44,1445.73
45397.83333,3.8,20.05,19.5,1446.22
45397.85417,3.84,20.06,19.53,1446.39
45397.875,3.91,20.05,19.56,1446.7
45397.89583,3.99,20.04,19.59,1447.01
45397.91667,4.06,20.02,19.62,1447.31
45397.9375,4.03,20.05,19.62,1447.18
45397.95833,4.03,20.05,19.62,1447.18
45397.97917,3.99,20.04,19.59,1447.01
45398,3.91,20.05,19.56,1446.7
45398.02083,3.62,20.07,19.41,1445.42
45398.04167,3.5,20.04,19.32,1444.89
45398.0625,3.43,20.05,19.29,1444.58
45398.08333,3.35,20.03,19.23,1444.22
45398.10417,3.28,20.04,19.2,1443.9
45398.125,3.28,20.01,19.17,1443.86
45398.14583,3.2,20.02,19.14,1443.54
45398.16667,3.2,20.02,19.14,1443.54
45398.1875,3.16,20.05,19.14,1443.41
45398.20833,3.16,20.01,19.11,1443.36
45398.22917,3.2,20.06,19.17,1443.59
45398.25,3.24,20.07,19.2,1443.77
45398.27083,3.28,20.08,19.23,1443.95
45398.29167,3.31,20.09,19.26,1444.12
45398.3125,3.35,20.1,19.29,1444.3
45398.33333,3.35,20.06,19.26,1444.26
45398.35417,3.39,20.07,19.29,1444.44
45398.375,3.43,20.05,19.29,1444.58
45398.39583,3.47,20.06,19.32,1444.75
45398.41667,3.47,20.06,19.32,1444.75
45398.4375,3.5,20.04,19.32,1444.89
45398.45833,3.47,20.06,19.32,1444.75
45398.47917,3.43,20.02,19.26,1444.53
45398.5,3.43,20.05,19.29,1444.58
45398.52083,3.28,20.04,19.2,1443.9
45398.54167,3.2,20.06,19.17,1443.59
45398.5625,3.2,20.02,19.14,1443.54
45398.58333,3.24,20.03,19.17,1443.72
45398.60417,3.28,20.01,19.17,1443.86
45398.625,3.31,20.02,19.2,1444.04
45398.64583,3.31,20.05,19.23,1444.08
45398.66667,3.35,20.03,19.23,1444.22
45398.6875,3.35,20.03,19.23,1444.22
45398.70833,3.35,20.06,19.26,1444.26
45398.72917,3.39,20.04,19.26,1444.4
45398.75,3.39,20.04,19.26,1444.4
45398.77083,3.43,19.98,19.23,1444.49
45398.79167,3.43,20.02,19.26,1444.53
45398.8125,3.43,19.98,19.23,1444.49
45398.83333,3.5,20,19.29,1444.85
45398.85417,3.62,20,19.35,1445.34
45398.875,3.73,20,19.41,1445.82
45398.89583,3.8,19.99,19.44,1446.13
45398.91667,3.99,19.97,19.53,1446.92
45398.9375,4.21,20,19.68,1447.92
45398.95833,4.29,19.99,19.71,1448.22
45398.97917,4.32,20,19.73,1448.39
45399,4.32,20,19.73,1448.39
45399.02083,4.36,19.98,19.74,1448.52
45399.04167,4.1,19.97,19.59,1447.4
45399.0625,3.84,19.93,19.41,1446.22
45399.08333,3.73,19.97,19.38,1445.78
45399.10417,3.58,19.99,19.32,1445.16
45399.125,3.47,19.96,19.23,1444.63
45399.14583,3.43,19.98,19.23,1444.49
45399.16667,3.47,19.96,19.23,1444.63
45399.1875,3.43,19.98,19.23,1444.49
