Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,16,2022-07-16,9:30:00 PM,14.59,27.63,34.37,1496.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,16,2022-07-16,10:00:00 PM,14.53,27.65,34.35,1496.45
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,16,2022-07-16,10:30:00 PM,14.41,27.68,34.29,1496.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,16,2022-07-16,11:00:00 PM,14.38,27.66,34.24,1495.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,16,2022-07-16,11:30:00 PM,14.35,27.69,34.24,1495.88
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,12:00:00 AM,14.35,27.66,34.22,1495.86
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,12:30:00 AM,14.32,27.67,34.2,1495.76
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,1:00:00 AM,14.28,27.67,34.17,1495.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,1:30:00 AM,14.28,27.69,34.2,1495.68
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,2:00:00 AM,14.22,27.7,34.15,1495.49
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,2:30:00 AM,14.19,27.67,34.11,1495.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,3:00:00 AM,14.13,27.7,34.09,1495.19
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,3:30:00 AM,14.13,27.68,34.06,1495.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,4:00:00 AM,14.1,27.7,34.07,1495.09
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,4:30:00 AM,14.07,27.71,34.04,1494.99
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,5:00:00 AM,14.04,27.73,34.05,1494.91
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,5:30:00 AM,14.04,27.73,34.05,1494.91
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,6:00:00 AM,14.04,27.71,34.02,1494.89
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,6:30:00 AM,14.04,27.69,34,1494.86
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,7:00:00 AM,14.07,27.68,34.02,1494.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,7:30:00 AM,14.07,27.68,34.02,1494.96
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,8:00:00 AM,14.07,27.66,33.99,1494.93
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,8:30:00 AM,14.07,27.66,33.99,1494.93
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,9:00:00 AM,14.07,27.66,33.99,1494.93
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,9:30:00 AM,14.1,27.68,34.04,1495.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,10:00:00 AM,14.13,27.68,34.06,1495.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,10:30:00 AM,14.13,27.66,34.04,1495.13
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,11:00:00 AM,14.16,27.65,34.06,1495.23
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,11:30:00 AM,14.19,27.67,34.11,1495.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,12:00:00 PM,14.22,27.67,34.13,1495.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,12:30:00 PM,14.22,27.7,34.15,1495.49
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,1:00:00 PM,14.22,27.65,34.1,1495.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,1:30:00 PM,14.28,27.67,34.17,1495.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,2:00:00 PM,14.28,27.67,34.17,1495.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,2:30:00 PM,14.28,27.67,34.17,1495.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,3:00:00 PM,14.28,27.65,34.15,1495.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,3:30:00 PM,14.28,27.65,34.15,1495.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,4:00:00 PM,14.28,27.67,34.17,1495.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,4:30:00 PM,14.28,27.6,34.1,1495.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,5:00:00 PM,14.25,27.6,34.08,1495.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,5:30:00 PM,14.25,27.6,34.08,1495.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,6:00:00 PM,14.22,27.6,34.05,1495.38
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,6:30:00 PM,14.22,27.6,34.05,1495.38
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,7:00:00 PM,14.22,27.63,34.08,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,7:30:00 PM,14.22,27.63,34.08,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,8:00:00 PM,14.22,27.63,34.08,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,8:30:00 PM,14.22,27.65,34.1,1495.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,9:00:00 PM,14.25,27.63,34.1,1495.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,9:30:00 PM,14.25,27.63,34.1,1495.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,10:00:00 PM,14.22,27.63,34.08,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,10:30:00 PM,14.22,27.63,34.08,1495.4
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,11:00:00 PM,14.22,27.6,34.05,1495.38
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,17,2022-07-17,11:30:00 PM,14.22,27.58,34.03,1495.35
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,12:00:00 AM,14.19,27.63,34.06,1495.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,12:30:00 AM,14.19,27.61,34.03,1495.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,1:00:00 AM,14.19,27.61,34.03,1495.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,1:30:00 AM,14.19,27.61,34.03,1495.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,2:00:00 AM,14.19,27.61,34.03,1495.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,2:30:00 AM,14.19,27.58,34.01,1495.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,3:00:00 AM,14.19,27.58,34.01,1495.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,3:30:00 AM,14.19,27.58,34.01,1495.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,4:00:00 AM,14.19,27.58,34.01,1495.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,4:30:00 AM,14.19,27.58,34.01,1495.25
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,5:00:00 AM,14.16,27.61,34.01,1495.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,5:30:00 AM,14.16,27.61,34.01,1495.18
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,6:00:00 AM,14.13,27.61,33.99,1495.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,6:30:00 AM,14.13,27.61,33.99,1495.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,7:00:00 AM,14.13,27.61,33.99,1495.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,7:30:00 AM,14.13,27.59,33.96,1495.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,8:00:00 AM,14.13,27.59,33.96,1495.05
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,8:30:00 AM,14.13,27.61,33.99,1495.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,9:00:00 AM,14.13,27.61,33.99,1495.08
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,9:30:00 AM,14.16,27.59,33.98,1495.15
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,10:00:00 AM,14.19,27.54,33.96,1495.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,10:30:00 AM,14.22,27.54,33.98,1495.3
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,11:00:00 AM,14.22,27.54,33.98,1495.3
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,11:30:00 AM,14.28,27.53,34.02,1495.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,12:00:00 PM,14.35,27.53,34.07,1495.69
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,12:30:00 PM,14.38,27.53,34.09,1495.79
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,1:00:00 PM,14.44,27.5,34.11,1495.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,1:30:00 PM,14.41,27.55,34.14,1495.92
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,2:00:00 PM,14.47,27.5,34.13,1496.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,2:30:00 PM,14.5,27.54,34.2,1496.22
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,3:00:00 PM,14.56,27.51,34.22,1496.39
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,3:30:00 PM,14.56,27.51,34.22,1496.39
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,4:00:00 PM,14.56,27.49,34.2,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,4:30:00 PM,14.56,27.49,34.2,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,5:00:00 PM,14.59,27.49,34.22,1496.46
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,5:30:00 PM,14.59,27.47,34.19,1496.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,6:00:00 PM,14.56,27.49,34.2,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,6:30:00 PM,14.56,27.49,34.2,1496.36
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,7:00:00 PM,14.53,27.49,34.17,1496.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,7:30:00 PM,14.53,27.49,34.17,1496.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,8:00:00 PM,14.53,27.49,34.17,1496.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,8:30:00 PM,14.53,27.49,34.17,1496.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,9:00:00 PM,14.5,27.52,34.18,1496.19
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,9:30:00 PM,14.5,27.5,34.15,1496.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,10:00:00 PM,14.44,27.5,34.11,1495.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,10:30:00 PM,14.44,27.52,34.13,1495.99
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,11:00:00 PM,14.47,27.5,34.13,1496.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,18,2022-07-18,11:30:00 PM,14.47,27.5,34.13,1496.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,12:00:00 AM,14.5,27.5,34.15,1496.16
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,12:30:00 AM,14.5,27.47,34.13,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,1:00:00 AM,14.5,27.47,34.13,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,1:30:00 AM,14.5,27.47,34.13,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,2:00:00 AM,14.47,27.5,34.13,1496.06
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,2:30:00 AM,14.47,27.48,34.11,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,3:00:00 AM,14.47,27.48,34.11,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,3:30:00 AM,14.47,27.45,34.08,1496.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,4:00:00 AM,14.47,27.45,34.08,1496.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,4:30:00 AM,14.47,27.48,34.11,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,5:00:00 AM,14.47,27.48,34.11,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,5:30:00 AM,14.5,27.45,34.1,1496.11
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,6:00:00 AM,14.5,27.47,34.13,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,6:30:00 AM,14.56,27.45,34.15,1496.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,7:00:00 AM,14.53,27.45,34.12,1496.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,7:30:00 AM,14.56,27.45,34.15,1496.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,8:00:00 AM,14.56,27.45,34.15,1496.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,8:30:00 AM,14.53,27.45,34.12,1496.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,9:00:00 AM,14.56,27.42,34.12,1496.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,9:30:00 AM,14.62,27.42,34.17,1496.48
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,10:00:00 AM,14.69,27.44,34.24,1496.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,10:30:00 AM,14.72,27.39,34.21,1496.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,11:00:00 AM,14.72,27.41,34.23,1496.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,11:30:00 AM,14.69,27.44,34.24,1496.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,12:00:00 PM,14.69,27.46,34.26,1496.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,12:30:00 PM,14.69,27.44,34.24,1496.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,1:00:00 PM,14.69,27.44,34.24,1496.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,1:30:00 PM,14.65,27.42,34.19,1496.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,2:00:00 PM,14.62,27.44,34.19,1496.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,2:30:00 PM,14.62,27.44,34.19,1496.5
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,3:00:00 PM,14.59,27.47,34.19,1496.43
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,3:30:00 PM,14.56,27.47,34.17,1496.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,4:00:00 PM,14.56,27.47,34.17,1496.33
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,4:30:00 PM,14.53,27.47,34.15,1496.24
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,5:00:00 PM,14.53,27.47,34.15,1496.24
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,5:30:00 PM,14.5,27.47,34.13,1496.14
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,6:00:00 PM,14.47,27.45,34.08,1496.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,6:30:00 PM,14.32,27.51,34.02,1495.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,7:00:00 PM,14.19,27.54,33.96,1495.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,7:30:00 PM,14.1,27.55,33.89,1494.9
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,8:00:00 PM,14.04,27.57,33.87,1494.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,8:30:00 PM,14.04,27.55,33.85,1494.7
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,9:00:00 PM,14.04,27.57,33.87,1494.73
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,9:30:00 PM,14.04,27.53,33.82,1494.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,10:00:00 PM,14.07,27.5,33.82,1494.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,10:30:00 PM,14.07,27.5,33.82,1494.75
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,11:00:00 PM,14.13,27.52,33.89,1494.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,19,2022-07-19,11:30:00 PM,14.28,27.51,34,1495.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,12:00:00 AM,14.35,27.51,34.04,1495.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,12:30:00 AM,14.44,27.5,34.11,1495.97
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,1:00:00 AM,14.47,27.48,34.11,1496.04
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,1:30:00 AM,14.56,27.42,34.12,1496.28
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,2:00:00 AM,14.65,27.46,34.24,1496.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,2:30:00 AM,14.81,27.41,34.3,1497.07
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,3:00:00 AM,14.87,27.41,34.35,1497.26
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,3:30:00 AM,14.99,27.4,34.44,1497.65
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,4:00:00 AM,15.09,27.37,34.48,1497.92
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,4:30:00 AM,15.18,27.37,34.55,1498.21
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,5:00:00 AM,15.24,27.37,34.59,1498.41
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,5:30:00 AM,15.3,27.34,34.61,1498.57
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,6:00:00 AM,15.33,27.32,34.61,1498.64
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,6:30:00 AM,15.36,27.32,34.63,1498.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,7:00:00 AM,15.36,27.34,34.66,1498.77
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,7:30:00 AM,15.39,27.32,34.65,1498.84
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,8:00:00 AM,15.36,27.32,34.63,1498.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,8:30:00 AM,15.36,27.32,34.63,1498.74
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,9:00:00 AM,15.45,27.31,34.7,1499.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,9:30:00 AM,15.48,27.31,34.72,1499.13
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,10:00:00 AM,15.79,27.26,34.9,1500.03
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,10:30:00 AM,15.91,27.23,34.97,1500.39
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,11:00:00 AM,16.15,27.21,35.13,1501.12
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,11:30:00 AM,16.24,27.21,35.2,1501.41
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,12:00:00 PM,16.33,27.18,35.25,1501.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,12:30:00 PM,16.3,27.2,35.25,1501.6
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,1:00:00 PM,16.36,27.2,35.3,1501.79
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,1:30:00 PM,16.42,27.23,35.38,1502
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,2:00:00 PM,16.49,27.23,35.42,1502.19
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,2:30:00 PM,16.55,27.18,35.42,1502.32
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,3:00:00 PM,16.58,27.2,35.47,1502.45
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,3:30:00 PM,16.58,27.23,35.5,1502.47
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,4:00:00 PM,16.61,27.2,35.49,1502.54
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,4:30:00 PM,16.64,27.2,35.52,1502.63
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,5:00:00 PM,16.52,27.25,35.48,1502.31
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,5:30:00 PM,16.58,27.2,35.47,1502.45
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,6:00:00 PM,16.64,27.23,35.55,1502.66
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,6:30:00 PM,16.7,27.23,35.59,1502.85
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,7:00:00 PM,16.76,27.21,35.62,1503.01
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,7:30:00 PM,16.79,27.21,35.64,1503.1
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,8:00:00 PM,16.79,27.21,35.64,1503.1
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,8:30:00 PM,16.82,27.21,35.66,1503.2
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,9:00:00 PM,16.91,27.18,35.71,1503.45
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,9:30:00 PM,16.94,27.16,35.71,1503.52
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,10:00:00 PM,16.94,27.16,35.71,1503.52
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,10:30:00 PM,16.97,27.14,35.7,1503.58
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,11:00:00 PM,17,27.14,35.73,1503.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,20,2022-07-20,11:30:00 PM,17,27.14,35.73,1503.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,21,2022-07-21,12:00:00 AM,17,27.14,35.73,1503.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,21,2022-07-21,12:30:00 AM,17,27.14,35.73,1503.67
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,21,2022-07-21,1:00:00 AM,17,27.09,35.67,1503.62
DST CT,S11834,Alberton,9,B,9,46.7368,63.971,2022,7,21,2022-07-21,1:30:00 AM,16.97,27.14,35.7,1503.58
