"recorder","serial.number","site","site.depth.m","surface.bottom","log.depth.m","latitude","longitude","year","month","day","date","time","temperature"
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,12,2022-09-12,"10:00:00 PM",21.24
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"12:00:00 AM",21.27
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"02:00:00 AM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"04:00:00 AM",21.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"06:00:00 AM",21.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"08:00:00 AM",21.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"10:00:00 AM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"12:00:00 PM",21.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"02:00:00 PM",21.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"04:00:00 PM",21.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"06:00:00 PM",21.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"08:00:00 PM",21.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,13,2022-09-13,"10:00:00 PM",21.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"12:00:00 AM",21.26
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"02:00:00 AM",21.21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"04:00:00 AM",21.06
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"06:00:00 AM",20.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"08:00:00 AM",20.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"10:00:00 AM",20.97
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"12:00:00 PM",21.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"02:00:00 PM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"04:00:00 PM",21.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"06:00:00 PM",21.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"08:00:00 PM",20.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,14,2022-09-14,"10:00:00 PM",21.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"12:00:00 AM",21.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"02:00:00 AM",21.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"04:00:00 AM",20.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"06:00:00 AM",20.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"08:00:00 AM",20.7
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"10:00:00 AM",20.64
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"12:00:00 PM",20.63
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"02:00:00 PM",20.62
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"04:00:00 PM",20.54
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"06:00:00 PM",20.45
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"08:00:00 PM",20.3
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,15,2022-09-15,"10:00:00 PM",20.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"12:00:00 AM",20.23
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"02:00:00 AM",20.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"04:00:00 AM",20.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"06:00:00 AM",19.9
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"08:00:00 AM",19.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"10:00:00 AM",19.33
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"12:00:00 PM",18.93
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"02:00:00 PM",18.51
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"04:00:00 PM",18.38
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"06:00:00 PM",18.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"08:00:00 PM",18.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,16,2022-09-16,"10:00:00 PM",18.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"12:00:00 AM",18.35
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"02:00:00 AM",17.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"04:00:00 AM",17.6
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"06:00:00 AM",17.77
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"08:00:00 AM",17.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"10:00:00 AM",17.74
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"12:00:00 PM",17.46
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"02:00:00 PM",17.42
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"04:00:00 PM",17.42
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"06:00:00 PM",17.49
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"08:00:00 PM",17.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,17,2022-09-17,"10:00:00 PM",17.38
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"12:00:00 AM",17.31
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"02:00:00 AM",17.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"04:00:00 AM",17.21
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"06:00:00 AM",17.27
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"08:00:00 AM",17.29
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"10:00:00 AM",17.27
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"12:00:00 PM",17.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"02:00:00 PM",16.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"04:00:00 PM",16.82
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"06:00:00 PM",16.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"08:00:00 PM",17.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,18,2022-09-18,"10:00:00 PM",17.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"12:00:00 AM",17.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"02:00:00 AM",16.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"04:00:00 AM",16.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"06:00:00 AM",16.74
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"08:00:00 AM",16.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"10:00:00 AM",17.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"12:00:00 PM",17.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"02:00:00 PM",17.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"04:00:00 PM",16.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"06:00:00 PM",16.89
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"08:00:00 PM",17.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,19,2022-09-19,"10:00:00 PM",17.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"12:00:00 AM",17.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"02:00:00 AM",17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"04:00:00 AM",16.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"06:00:00 AM",16.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"08:00:00 AM",16.5
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"10:00:00 AM",16.51
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"12:00:00 PM",16.58
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"02:00:00 PM",16.6
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"04:00:00 PM",16.52
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"06:00:00 PM",16.47
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"08:00:00 PM",16.51
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,20,2022-09-20,"10:00:00 PM",16.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"12:00:00 AM",16.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"02:00:00 AM",16.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"04:00:00 AM",16.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"06:00:00 AM",16.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"08:00:00 AM",16.89
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"10:00:00 AM",16.89
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"12:00:00 PM",16.71
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"02:00:00 PM",16.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"04:00:00 PM",16.73
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"06:00:00 PM",16.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"08:00:00 PM",17.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,21,2022-09-21,"10:00:00 PM",16.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"12:00:00 AM",16.78
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"02:00:00 AM",16.79
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"04:00:00 AM",16.93
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"06:00:00 AM",17.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"08:00:00 AM",17.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"10:00:00 AM",16.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"12:00:00 PM",16.78
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"02:00:00 PM",16.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"04:00:00 PM",16.9
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"06:00:00 PM",16.8
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"08:00:00 PM",16.77
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,22,2022-09-22,"10:00:00 PM",16.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"12:00:00 AM",17.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"02:00:00 AM",17.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"04:00:00 AM",17.12
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"06:00:00 AM",16.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"08:00:00 AM",16.82
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"10:00:00 AM",16.81
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"12:00:00 PM",16.92
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"02:00:00 PM",16.95
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"04:00:00 PM",16.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"06:00:00 PM",16.78
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"08:00:00 PM",16.57
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,23,2022-09-23,"10:00:00 PM",16.55
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"12:00:00 AM",16.63
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"02:00:00 AM",16.68
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"04:00:00 AM",16.39
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"06:00:00 AM",15.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"08:00:00 AM",15.7
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"10:00:00 AM",15.68
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"12:00:00 PM",15.66
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"02:00:00 PM",15.57
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"04:00:00 PM",15.62
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"06:00:00 PM",15.47
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"08:00:00 PM",15.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,24,2022-09-24,"10:00:00 PM",15.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"12:00:00 AM",15.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"02:00:00 AM",15.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"04:00:00 AM",14.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"06:00:00 AM",14.94
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"08:00:00 AM",14.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"10:00:00 AM",14.83
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"12:00:00 PM",14.89
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"02:00:00 PM",15.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"04:00:00 PM",15.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"06:00:00 PM",15.1
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"08:00:00 PM",15.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,25,2022-09-25,"10:00:00 PM",15.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"12:00:00 AM",15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"02:00:00 AM",15.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"04:00:00 AM",14.98
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"06:00:00 AM",14.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"08:00:00 AM",15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"10:00:00 AM",14.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"12:00:00 PM",15.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"02:00:00 PM",15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"04:00:00 PM",15.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"06:00:00 PM",15.18
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"08:00:00 PM",15.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,26,2022-09-26,"10:00:00 PM",15.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"12:00:00 AM",15.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"02:00:00 AM",15.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"04:00:00 AM",15.17
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"06:00:00 AM",15.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"08:00:00 AM",15.09
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"10:00:00 AM",15.01
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"12:00:00 PM",15.03
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"02:00:00 PM",15.24
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"04:00:00 PM",15.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"06:00:00 PM",15.39
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"08:00:00 PM",15.39
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,27,2022-09-27,"10:00:00 PM",15.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"12:00:00 AM",15.29
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"02:00:00 AM",15.35
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"04:00:00 AM",15.37
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"06:00:00 AM",15.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"08:00:00 AM",15.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"10:00:00 AM",15.32
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"12:00:00 PM",15.33
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"02:00:00 PM",15.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"04:00:00 PM",15.5
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"06:00:00 PM",15.48
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"08:00:00 PM",15.52
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,28,2022-09-28,"10:00:00 PM",15.48
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"12:00:00 AM",15.45
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"02:00:00 AM",15.42
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"04:00:00 AM",15.41
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"06:00:00 AM",15.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"08:00:00 AM",15.3
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"10:00:00 AM",15.24
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"12:00:00 PM",15.23
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"02:00:00 PM",15.26
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"04:00:00 PM",15.39
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"06:00:00 PM",15.39
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"08:00:00 PM",15.37
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,29,2022-09-29,"10:00:00 PM",15.35
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"12:00:00 AM",15.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"02:00:00 AM",15.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"04:00:00 AM",15.26
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"06:00:00 AM",15.28
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"08:00:00 AM",15.22
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"10:00:00 AM",15.23
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"12:00:00 PM",15.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"02:00:00 PM",15.14
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"04:00:00 PM",15.14
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"06:00:00 PM",15.36
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"08:00:00 PM",15.34
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,9,30,2022-09-30,"10:00:00 PM",15.28
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"12:00:00 AM",15.15
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"02:00:00 AM",15.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"04:00:00 AM",14.99
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"06:00:00 AM",15.19
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"08:00:00 AM",15.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"10:00:00 AM",15.16
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"12:00:00 PM",15.08
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"02:00:00 PM",15.07
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"04:00:00 PM",15.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"06:00:00 PM",15.05
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"08:00:00 PM",15.13
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,1,2022-10-01,"10:00:00 PM",15.06
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"12:00:00 AM",15.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"02:00:00 AM",14.96
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"04:00:00 AM",14.87
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"06:00:00 AM",14.91
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"08:00:00 AM",15.04
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"10:00:00 AM",15.02
"Starmon Mini","T6482",NA,NA,NA,NA,NA,NA,2022,10,2,2022-10-02,"12:00:00 PM",14.84
