Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date(yyyy-mm-dd),Time(hh:mm:ss),Temperature (°C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,12:30:00 AM,16.81,28.84,37.58,1505.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,1:00:00 AM,16.78,28.83,37.55,1504.99
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,1:30:00 AM,15.69,28.94,36.76,1501.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,2:00:00 AM,15.45,28.95,36.56,1500.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,2:30:00 AM,15.45,28.98,36.59,1500.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,3:00:00 AM,15.6,28.91,36.64,1501.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,3:30:00 AM,16.15,28.87,37.06,1503.06
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,4:00:00 AM,16.51,28.8,37.28,1504.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,4:30:00 AM,16.45,28.85,37.29,1503.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,5:00:00 AM,16.6,28.81,37.37,1504.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,5:30:00 AM,16.63,28.87,37.47,1504.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,6:00:00 AM,16.72,28.8,37.46,1504.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,6:30:00 AM,16.51,28.83,37.32,1504.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,7:00:00 AM,16.45,28.85,37.29,1503.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,7:30:00 AM,16.57,28.84,37.37,1504.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,8:00:00 AM,16.48,28.82,37.29,1504.04
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,8:30:00 AM,16.63,28.84,37.43,1504.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,9:00:00 AM,16.81,28.78,37.51,1505.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,9:30:00 AM,16.93,28.74,37.57,1505.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,10:00:00 AM,16.96,28.77,37.63,1505.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,10:30:00 AM,16.96,28.8,37.66,1505.5
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,11:00:00 AM,16.93,28.74,37.57,1505.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,11:30:00 AM,16.99,28.78,37.66,1505.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,12:00:00 PM,17.14,28.8,37.81,1506.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,12:30:00 PM,17.29,28.76,37.9,1506.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,1:00:00 PM,17.41,28.81,38.05,1506.89
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,1:30:00 PM,16.87,28.82,37.61,1505.25
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,2:00:00 PM,16.66,28.82,37.43,1504.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,2:30:00 PM,16.48,28.88,37.35,1504.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,3:00:00 PM,16.45,28.85,37.29,1503.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,3:30:00 PM,16.42,28.85,37.26,1503.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,4:00:00 PM,16.3,28.83,37.14,1503.49
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,4:30:00 PM,16.33,28.84,37.17,1503.59
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,5:00:00 PM,16.54,28.8,37.31,1504.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,5:30:00 PM,16.24,28.83,37.09,1503.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,6:00:00 PM,15.9,28.88,36.86,1502.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,6:30:00 PM,15.93,28.91,36.92,1502.43
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,7:00:00 PM,16.02,28.89,36.98,1502.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,7:30:00 PM,15.93,28.88,36.89,1502.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,8:00:00 PM,15.9,28.88,36.86,1502.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,8:30:00 PM,15.96,28.85,36.89,1502.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,9:00:00 PM,16.05,28.86,36.97,1502.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,9:30:00 PM,16.39,28.84,37.23,1503.78
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,10:00:00 PM,16.81,28.78,37.51,1505.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,10:30:00 PM,16.39,28.79,37.17,1503.72
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,11:00:00 PM,15.93,28.85,36.86,1502.37
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,19,2022-07-19,11:30:00 PM,16.09,28.81,36.94,1502.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,12:00:00 AM,16.21,28.85,37.09,1503.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,12:30:00 AM,15.51,28.87,36.53,1501.04
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,1:00:00 AM,14.86,28.94,36.07,1499.06
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,1:30:00 AM,14.52,29.03,35.89,1498.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,2:00:00 AM,14.34,29.03,35.73,1497.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,2:30:00 AM,14.21,29.05,35.65,1497.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,3:00:00 AM,13.81,29.1,35.37,1495.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,3:30:00 AM,13.56,29.15,35.22,1495.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,4:00:00 AM,13.44,29.16,35.12,1494.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,4:30:00 AM,13.34,29.16,35.04,1494.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,5:00:00 AM,13.37,29.18,35.1,1494.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,5:30:00 AM,13.37,29.16,35.07,1494.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,6:00:00 AM,12.96,29.19,34.77,1493.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,6:30:00 AM,12.65,29.28,34.6,1492.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,7:00:00 AM,12.84,29.22,34.7,1492.68
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,7:30:00 AM,13.15,29.19,34.92,1493.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,8:00:00 AM,13.31,29.13,34.99,1494.17
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,8:30:00 AM,13.34,29.16,35.04,1494.3
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,9:00:00 AM,13.44,29.13,35.09,1494.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,9:30:00 AM,13.75,29.13,35.35,1495.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,10:00:00 AM,14.43,29.03,35.81,1497.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,10:30:00 AM,14.77,28.99,36.05,1498.82
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,11:00:00 AM,14.65,28.99,35.94,1498.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,11:30:00 AM,13.97,29.08,35.47,1496.29
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,12:00:00 PM,14.24,29.08,35.71,1497.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,12:30:00 PM,14.21,29.03,35.63,1497.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,1:00:00 PM,13.87,29.05,35.37,1495.95
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,1:30:00 PM,13.59,29.08,35.16,1495.04
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,2:00:00 PM,13.56,29.1,35.17,1494.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,2:30:00 PM,13.56,29.1,35.17,1494.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,3:00:00 PM,12.87,29.17,34.67,1492.72
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,3:30:00 PM,12.65,29.18,34.5,1491.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,4:00:00 PM,12.43,29.22,34.35,1491.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,4:30:00 PM,12.27,29.23,34.23,1490.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,5:00:00 PM,12.4,29.27,34.38,1491.22
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,5:30:00 PM,12.59,29.21,34.47,1491.8
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,6:00:00 PM,12.68,29.18,34.52,1492.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,6:30:00 PM,12.27,29.25,34.26,1490.76
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,7:00:00 PM,12.17,29.23,34.16,1490.4
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,7:30:00 PM,12.14,29.26,34.16,1490.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,8:00:00 PM,12.2,29.3,34.26,1490.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,8:30:00 PM,12.33,29.22,34.28,1490.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,9:00:00 PM,12.43,29.22,34.35,1491.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,9:30:00 PM,12.43,29.19,34.32,1491.23
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,10:00:00 PM,12.59,29.18,34.45,1491.77
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,10:30:00 PM,12.71,29.18,34.54,1492.19
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,11:00:00 PM,13.18,29.19,34.94,1493.81
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,20,2022-07-20,11:30:00 PM,13.78,29.1,35.35,1495.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,12:00:00 AM,14.21,29.11,35.71,1497.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,12:30:00 AM,14.37,29.03,35.76,1497.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,1:00:00 AM,14.43,29.01,35.78,1497.73
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,1:30:00 AM,14.65,28.99,35.94,1498.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,2:00:00 AM,14.86,28.97,36.1,1499.09
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,2:30:00 AM,14.92,28.94,36.12,1499.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,3:00:00 AM,15.14,28.93,36.29,1499.94
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,3:30:00 AM,15.45,28.87,36.47,1500.84
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,4:00:00 AM,15.78,28.84,36.72,1501.87
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,4:30:00 AM,15.87,28.82,36.77,1502.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,5:00:00 AM,15.81,28.84,36.75,1501.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,5:30:00 AM,15.99,28.8,36.85,1502.5
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,6:00:00 AM,16.15,28.76,36.94,1502.93
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,6:30:00 AM,15.69,28.8,36.6,1501.55
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,7:00:00 AM,15.54,28.85,36.52,1501.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,7:30:00 AM,15.69,28.8,36.6,1501.55
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,8:00:00 AM,15.72,28.78,36.6,1501.61
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,8:30:00 AM,15.72,28.81,36.63,1501.64
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,9:00:00 AM,15.75,28.78,36.63,1501.71
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,9:30:00 AM,15.84,28.76,36.68,1501.98
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,10:00:00 AM,15.93,28.8,36.8,1502.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,10:30:00 AM,16.05,28.75,36.85,1502.64
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,11:00:00 AM,16.21,28.77,36.99,1503.13
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,11:30:00 AM,16.24,28.72,36.96,1503.16
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,12:00:00 PM,16.21,28.74,36.96,1503.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,12:30:00 PM,16.18,28.74,36.93,1503
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,1:00:00 PM,16.24,28.72,36.96,1503.16
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,1:30:00 PM,16.3,28.72,37.02,1503.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,2:00:00 PM,16.39,28.71,37.07,1503.62
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,2:30:00 PM,16.45,28.68,37.1,1503.79
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,3:00:00 PM,16.48,28.69,37.13,1503.88
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,3:30:00 PM,16.54,28.69,37.18,1504.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,4:00:00 PM,16.57,28.7,37.21,1504.18
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,4:30:00 PM,16.6,28.67,37.21,1504.24
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,5:00:00 PM,16.63,28.65,37.21,1504.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,5:30:00 PM,16.63,28.68,37.24,1504.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,6:00:00 PM,16.66,28.68,37.27,1504.44
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,6:30:00 PM,16.69,28.71,37.33,1504.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,7:00:00 PM,16.72,28.71,37.36,1504.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,7:30:00 PM,16.72,28.71,37.36,1504.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,8:00:00 PM,16.66,28.71,37.3,1504.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,8:30:00 PM,16.69,28.71,37.33,1504.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,9:00:00 PM,16.66,28.71,37.3,1504.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,9:30:00 PM,16.69,28.71,37.33,1504.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,10:00:00 PM,16.69,28.68,37.3,1504.53
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,10:30:00 PM,16.69,28.71,37.33,1504.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,11:00:00 PM,16.78,28.69,37.39,1504.83
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,21,2022-07-21,11:30:00 PM,16.9,28.68,37.47,1505.18
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,12:00:00 AM,17.05,28.67,37.59,1505.63
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,12:30:00 AM,17.14,28.66,37.65,1505.89
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,1:00:00 AM,17.08,28.65,37.59,1505.7
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,1:30:00 AM,17.17,28.72,37.74,1506.05
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,2:00:00 AM,17.05,28.65,37.56,1505.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,2:30:00 AM,17.02,28.64,37.53,1505.5
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,3:00:00 AM,16.9,28.63,37.41,1505.12
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,3:30:00 AM,16.81,28.64,37.35,1504.86
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,4:00:00 AM,16.75,28.64,37.29,1504.66
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,4:30:00 AM,16.72,28.66,37.3,1504.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,5:00:00 AM,16.72,28.66,37.3,1504.6
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,5:30:00 AM,16.69,28.66,37.27,1504.5
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,6:00:00 AM,16.69,28.63,37.24,1504.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,6:30:00 AM,16.69,28.63,37.24,1504.47
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,7:00:00 AM,16.87,28.62,37.38,1505.02
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,7:30:00 AM,16.87,28.68,37.44,1505.08
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,8:00:00 AM,16.81,28.64,37.35,1504.86
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,8:30:00 AM,16.12,28.68,36.81,1502.74
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,9:00:00 AM,15.32,28.81,36.3,1500.38
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,9:30:00 AM,14.89,28.86,36.01,1499.07
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,10:00:00 AM,14.74,28.86,35.87,1498.56
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,10:30:00 AM,14.71,28.86,35.85,1498.46
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,11:00:00 AM,14.77,28.88,35.93,1498.69
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,11:30:00 AM,14.86,28.86,35.98,1498.97
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,12:00:00 PM,15.05,28.82,36.08,1499.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,12:30:00 PM,15.26,28.83,36.27,1500.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,1:00:00 PM,15.26,28.8,36.24,1500.18
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,1:30:00 PM,15.26,28.83,36.27,1500.21
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,2:00:00 PM,15.38,28.81,36.35,1500.58
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,2:30:00 PM,15.66,28.78,36.54,1501.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,3:00:00 PM,15.75,28.78,36.63,1501.71
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,3:30:00 PM,15.96,28.75,36.76,1502.34
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,4:00:00 PM,16.21,28.74,36.96,1503.1
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,4:30:00 PM,16.24,28.74,36.99,1503.2
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,5:00:00 PM,16.27,28.72,36.99,1503.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,5:30:00 PM,16.3,28.7,36.98,1503.33
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,6:00:00 PM,16.3,28.72,37.02,1503.36
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,6:30:00 PM,16.27,28.72,36.99,1503.26
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,7:00:00 PM,16.05,28.7,36.79,1502.57
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,7:30:00 PM,15.99,28.72,36.76,1502.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,8:00:00 PM,15.99,28.72,36.76,1502.41
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,8:30:00 PM,16.02,28.72,36.79,1502.51
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,9:00:00 PM,15.9,28.71,36.68,1502.11
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,9:30:00 PM,15.69,28.75,36.54,1501.48
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,10:00:00 PM,15.69,28.75,36.54,1501.48
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,10:30:00 PM,15.81,28.73,36.62,1501.85
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,11:00:00 PM,15.84,28.71,36.62,1501.91
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,22,2022-07-22,11:30:00 PM,15.9,28.74,36.71,1502.14
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,23,2022-07-23,12:00:00 AM,15.96,28.72,36.73,1502.31
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,23,2022-07-23,12:30:00 AM,16.09,28.7,36.82,1502.67
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,23,2022-07-23,1:00:00 AM,16.21,28.69,36.9,1503.03
DST CT,S11836,Beach Point,8,B,8,46.0544,62.4553,2022,7,23,2022-07-23,1:30:00 AM,16.36,28.7,37.04,1503.52
